UserID,Country,Language,RegDate,FirstPay,FirstAct,FirstSp,FirstCa,FirstGa,FirstPo,ApplicationID,Gender
1389285,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389287,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389288,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389289,616,9,2/24/2005,20050224,20050224,20050224,20050307,20050814,NULL,1,1
1389291,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389292,276,2,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,1
1389293,300,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,14,1
1389295,100,1,2/24/2005,20050224,20050228,20050228,NULL,NULL,NULL,1,1
1389296,724,4,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389297,276,2,2/24/2005,20050304,20050304,20050304,NULL,NULL,NULL,3,1
1389298,276,2,2/24/2005,20050228,20050301,20050301,NULL,NULL,NULL,3,1
1389306,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389307,724,4,2/24/2005,20050304,20050306,20050306,NULL,NULL,NULL,1,1
1389308,300,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,14,1
1389311,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389313,276,2,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,0
1389314,724,4,2/24/2005,20050224,20050224,20050224,20050304,NULL,NULL,1,1
1389315,724,4,2/24/2005,20050224,20050224,20050224,20050408,NULL,NULL,1,1
1389317,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,20050329,1,1
1389319,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389320,276,2,2/24/2005,20050309,20050309,20050309,NULL,NULL,NULL,3,1
1389322,724,4,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389323,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389324,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389326,276,2,2/24/2005,20050406,20050406,20050406,NULL,NULL,NULL,3,1
1389329,276,2,2/24/2005,20050307,20050307,20050307,NULL,NULL,NULL,3,1
1389330,250,6,2/24/2005,20050224,20050224,20050224,20050224,20050225,NULL,1,1
1389333,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389336,705,1,2/24/2005,20050224,20050224,20050224,NULL,20050329,NULL,1,1
1389338,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389340,724,4,2/24/2005,20050224,20050224,20050224,20050225,NULL,NULL,1,1
1389341,100,1,2/24/2005,20050224,20050227,20050227,NULL,NULL,NULL,1,1
1389344,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389345,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389346,616,9,2/24/2005,20050905,20050905,20050905,NULL,NULL,NULL,1,1
1389347,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389349,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389352,276,2,2/24/2005,20050306,20050306,20050306,NULL,NULL,NULL,3,1
1389353,616,9,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,0
1389354,276,2,2/24/2005,20050228,20050304,20050304,NULL,NULL,NULL,3,1
1389355,276,2,2/24/2005,20050830,20050831,20050831,NULL,NULL,NULL,3,1
1389357,208,11,2/24/2005,20050224,20050224,20050224,20050224,NULL,NULL,1,1
1389358,724,4,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389360,276,2,2/24/2005,20050331,20050401,20050401,NULL,NULL,NULL,3,0
1389363,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389365,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389367,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389369,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389370,276,2,2/24/2005,20050302,20050305,20050305,NULL,NULL,NULL,3,1
1389373,724,4,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,1,1
1389375,250,6,2/24/2005,20050224,20050224,20050226,20050224,NULL,NULL,1,1
1389377,208,11,2/24/2005,20050224,20050224,20050224,NULL,20050226,20050224,1,1
1389379,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389380,724,4,2/24/2005,20050621,20050621,20050621,NULL,20050621,NULL,1,1
1389381,276,2,2/24/2005,20050225,20050225,20050225,NULL,NULL,NULL,3,1
1389382,380,3,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,0
1389392,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389394,300,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,14,1
1389395,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389396,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389397,250,6,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389400,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389401,724,12,2/24/2005,20050301,20050301,20050301,NULL,20050326,NULL,1,1
1389406,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389409,276,2,2/24/2005,20050224,20050224,20050224,NULL,20050224,NULL,1,1
1389410,250,6,2/24/2005,20050706,20050706,20050723,20050706,20050707,NULL,1,1
1389412,250,6,2/24/2005,20050323,20050323,20050323,20050405,NULL,NULL,1,1
1389413,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389414,40,2,2/24/2005,20050308,20050309,20050309,NULL,NULL,NULL,1,1
1389415,276,2,2/24/2005,20050302,20050303,20050303,NULL,NULL,NULL,3,1
1389417,300,8,2/24/2005,20050225,20050225,20050225,NULL,NULL,NULL,14,1
1389418,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389420,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389421,276,2,2/24/2005,20050224,20050405,20050405,NULL,NULL,NULL,3,1
1389423,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389424,276,2,2/24/2005,20050307,20050307,20050307,NULL,NULL,NULL,3,1
1389425,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389427,276,2,2/24/2005,20050228,20050301,20050301,NULL,NULL,NULL,3,1
1389428,40,2,2/24/2005,20050224,20050224,NULL,20050224,NULL,NULL,1,1
1389429,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389430,276,2,2/24/2005,20050225,20050225,20050225,NULL,NULL,NULL,3,1
1389437,616,9,2/24/2005,20050303,20050303,20050303,NULL,NULL,NULL,1,1
1389439,208,11,2/24/2005,20050225,20050225,NULL,20050225,NULL,NULL,1,1
1389440,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389441,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389442,276,2,2/24/2005,20050301,20050303,20050303,NULL,NULL,NULL,1,1
1389444,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389445,300,8,2/24/2005,20050224,20050224,20050224,20050224,20050224,NULL,14,1
1389446,250,6,2/24/2005,20050224,20050225,20050225,NULL,NULL,NULL,1,1
1389448,724,4,2/24/2005,20050614,20050614,20050628,20050707,NULL,20050614,1,1
1389452,276,2,2/24/2005,20050521,20050521,20050521,NULL,NULL,NULL,3,0
1389454,300,8,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,14,0
1389456,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389457,705,1,2/24/2005,20050525,20050525,20050525,20050525,NULL,NULL,1,1
1389458,724,4,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389459,203,1,2/24/2005,20050225,20050225,20050225,20050227,20050226,NULL,1,1
1389462,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389464,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389466,276,2,2/24/2005,20050910,20050910,20050910,NULL,NULL,NULL,3,1
1389467,250,6,2/24/2005,20050224,20050309,20050309,NULL,NULL,NULL,1,1
1389470,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389472,250,6,2/24/2005,20050224,20050225,20050225,NULL,NULL,NULL,1,1
1389473,380,3,2/24/2005,20050311,20050311,20050311,20050314,NULL,NULL,1,1
1389474,300,8,2/24/2005,20050312,20050312,20050312,20050514,NULL,NULL,14,1
1389475,792,7,2/24/2005,20050225,20050225,20050225,NULL,NULL,NULL,9,1
1389476,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389479,620,16,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389480,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389482,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389483,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389486,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389487,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389492,268,1,2/24/2005,20050921,20050921,20050921,NULL,NULL,NULL,1,1
1389496,276,2,2/24/2005,20050312,20050312,20050312,NULL,NULL,NULL,3,1
1389498,276,2,2/24/2005,20050817,20050817,20050817,NULL,NULL,NULL,3,1
1389501,276,2,2/24/2005,20050312,20050312,20050312,NULL,NULL,NULL,3,1
1389504,792,7,2/24/2005,20050224,20050224,20050224,20050313,20050224,20050313,9,1
1389505,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389512,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389513,276,2,2/24/2005,20050420,20050421,20050421,NULL,NULL,NULL,1,1
1389514,276,2,2/24/2005,20050408,20050408,20050408,NULL,NULL,NULL,3,1
1389516,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389517,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389518,578,10,2/24/2005,20050228,20050228,20050228,20050715,NULL,NULL,15,1
1389519,276,2,2/24/2005,20050819,20050820,20050820,NULL,NULL,NULL,3,1
1389520,792,7,2/24/2005,20050224,20050224,20050224,20050226,NULL,NULL,9,0
1389521,276,2,2/24/2005,20050303,20050304,20050304,NULL,NULL,NULL,3,1
1389523,276,2,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,0
1389524,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389525,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389530,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389531,300,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,14,1
1389532,300,2,2/24/2005,20050224,20050224,20050224,20050224,NULL,NULL,1,1
1389533,616,9,2/24/2005,20050317,20050317,20050317,20050317,20050317,NULL,1,1
1389535,250,6,2/24/2005,20050224,20050224,20050224,NULL,20050727,NULL,1,1
1389537,276,2,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,0
1389538,792,7,2/24/2005,20050314,20050314,20050314,NULL,NULL,NULL,9,1
1389539,616,9,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,1,1
1389540,276,2,2/24/2005,20050228,20050301,20050301,NULL,NULL,NULL,3,1
1389542,724,4,2/24/2005,20050302,20050303,20050303,NULL,NULL,NULL,1,1
1389543,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389544,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389546,276,2,2/24/2005,20050228,20050301,20050301,NULL,NULL,NULL,3,1
1389547,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389552,250,6,2/24/2005,20050224,20050224,20050224,20050224,NULL,NULL,1,0
1389553,250,6,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389554,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389556,250,6,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389558,792,7,2/24/2005,20050224,20050224,20050224,20050225,NULL,NULL,9,1
1389559,276,2,2/24/2005,20050228,20050307,20050307,NULL,NULL,NULL,3,1
1389560,752,5,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,15,1
1389561,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389563,276,2,2/24/2005,20050303,20050303,20050303,NULL,NULL,NULL,3,1
1389565,616,9,2/24/2005,20050301,20050301,20050301,NULL,20050406,NULL,1,1
1389566,208,11,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389567,276,2,2/24/2005,20050302,20050304,20050304,NULL,NULL,NULL,3,1
1389569,208,11,2/24/2005,20050224,20050224,NULL,20050228,NULL,20050224,23,1
1389571,276,2,2/24/2005,20050224,20050301,20050301,NULL,NULL,NULL,3,1
1389572,40,2,2/24/2005,20050224,20050224,NULL,20050224,NULL,NULL,1,1
1389575,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389579,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389580,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389581,276,2,2/24/2005,20050316,20050316,20050316,NULL,NULL,NULL,3,1
1389582,724,4,2/24/2005,20050316,20050316,20050316,NULL,NULL,NULL,1,1
1389584,276,2,2/24/2005,20050301,20050304,20050304,NULL,NULL,NULL,3,1
1389585,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389586,300,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389587,724,4,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389593,792,7,2/24/2005,20050303,20050303,20050303,NULL,NULL,NULL,9,1
1389600,276,2,2/24/2005,20050422,20050423,20050423,NULL,NULL,NULL,3,1
1389602,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389603,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389604,276,2,2/24/2005,20050318,20050318,20050318,NULL,NULL,NULL,3,1
1389606,616,1,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,0
1389607,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389608,724,4,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389609,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389611,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389612,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389614,276,2,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,1
1389615,276,2,2/24/2005,20050316,20050316,20050316,NULL,NULL,NULL,3,1
1389617,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389618,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389619,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,20050225,9,1
1389620,724,4,2/24/2005,20050224,20050224,20050224,20050228,20050302,NULL,1,1
1389621,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389622,40,2,2/24/2005,20050310,20050305,20050310,20050305,NULL,NULL,1,1
1389623,40,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389625,756,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,0
1389627,300,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,14,1
1389630,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389631,40,2,2/24/2005,20050224,20050224,20050224,20050704,NULL,NULL,1,1
1389632,208,11,2/24/2005,20050224,20050224,NULL,NULL,NULL,20050224,30,1
1389634,276,2,2/24/2005,20050309,20050310,20050310,NULL,NULL,NULL,3,1
1389635,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389636,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389637,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389639,616,9,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,1,1
1389641,616,9,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,1,1
1389642,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389643,380,3,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389645,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389646,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389647,276,2,2/24/2005,20050928,20050923,20050923,NULL,NULL,NULL,3,1
1389648,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389649,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389650,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389656,276,2,2/24/2005,20050331,20050331,20050331,NULL,NULL,NULL,3,1
1389658,724,4,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,1,1
1389660,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389662,380,3,2/24/2005,20050311,20050311,20050311,NULL,NULL,NULL,1,1
1389663,300,8,2/24/2005,20050224,20050224,20050224,20050224,NULL,NULL,1,1
1389664,300,8,2/24/2005,20050302,20050302,20050302,20050412,20050409,NULL,1,1
1389665,276,2,2/24/2005,20050302,20050305,20050305,NULL,NULL,NULL,3,1
1389666,276,2,2/24/2005,20050224,20050228,20050228,NULL,NULL,NULL,3,1
1389667,196,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389668,276,2,2/24/2005,20050312,20050312,20050312,NULL,NULL,NULL,3,1
1389669,380,3,2/24/2005,20050312,20050312,20050312,20050312,20050317,20050619,1,1
1389670,792,7,2/24/2005,20050224,20050224,20050224,20050224,NULL,20050224,9,1
1389671,792,7,2/24/2005,20050311,20050311,20050311,20050404,20050413,NULL,9,1
1389672,380,3,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389673,756,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389674,276,2,2/24/2005,20050924,20050924,20050924,NULL,NULL,NULL,3,1
1389677,616,9,2/24/2005,20050301,20050305,20050305,NULL,NULL,NULL,1,1
1389679,826,1,2/24/2005,20050224,20050224,NULL,20050224,20050224,NULL,1,1
1389681,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389683,40,2,2/24/2005,20050226,20050304,20050304,NULL,NULL,NULL,1,1
1389685,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389687,300,8,2/24/2005,20050303,20050303,20050303,20050607,NULL,NULL,1,1
1389688,276,2,2/24/2005,20050308,20050308,20050308,NULL,NULL,NULL,3,1
1389690,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389691,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389698,276,2,2/24/2005,20050227,20050227,20050227,NULL,NULL,NULL,3,1
1389700,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389701,276,2,2/24/2005,20050304,20050305,20050305,NULL,NULL,NULL,3,1
1389703,276,2,2/24/2005,20050323,20050323,20050323,NULL,NULL,NULL,3,1
1389704,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389706,276,2,2/24/2005,20050228,20050301,20050301,NULL,NULL,NULL,3,1
1389707,276,2,2/24/2005,20050224,20050226,20050226,NULL,NULL,NULL,3,0
1389708,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389709,616,9,2/24/2005,20050308,20050308,20050308,NULL,NULL,NULL,1,1
1389711,703,1,2/24/2005,20050225,20050225,20050225,20050228,NULL,NULL,1,1
1389713,300,8,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,14,0
1389716,578,10,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,15,1
1389718,300,8,2/24/2005,20050330,20050330,20050330,NULL,NULL,NULL,14,1
1389721,276,2,2/24/2005,20050421,20050421,20050421,NULL,NULL,NULL,3,1
1389724,616,9,2/24/2005,20050307,20050307,20050307,NULL,NULL,NULL,1,1
1389728,380,3,2/24/2005,20050428,20050428,20050428,NULL,NULL,NULL,1,1
1389730,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389732,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389735,250,6,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389736,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389740,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389744,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389749,752,1,2/24/2005,20050303,20050315,20050315,NULL,NULL,20050626,9,1
1389750,300,8,2/24/2005,20050225,20050225,20050303,NULL,NULL,20050225,14,1
1389751,616,9,2/24/2005,20050228,20050301,20050301,20050726,NULL,NULL,1,1
1389752,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389753,276,2,2/24/2005,20050224,20050225,20050225,NULL,NULL,NULL,3,1
1389756,300,8,2/24/2005,20050630,20050702,20050702,NULL,NULL,NULL,1,1
1389758,250,6,2/24/2005,20050225,20050225,20050225,NULL,NULL,NULL,1,1
1389760,250,6,2/24/2005,20050326,20050326,20050326,NULL,NULL,NULL,1,0
1389762,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389766,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389767,756,2,2/24/2005,20050224,20050224,20050224,20050315,NULL,NULL,1,1
1389768,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389769,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389772,792,7,2/24/2005,20050416,20050416,20050416,NULL,NULL,NULL,9,1
1389774,724,4,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389775,380,3,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389776,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389780,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389781,300,8,2/24/2005,20050304,20050304,20050516,20050304,NULL,NULL,36,1
1389782,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389784,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389785,616,1,2/24/2005,20050224,20050225,20050225,NULL,NULL,NULL,14,1
1389786,276,2,2/24/2005,20050301,20050303,20050303,NULL,NULL,NULL,3,1
1389787,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
1389789,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389790,276,2,2/24/2005,20050307,20050307,20050307,NULL,NULL,NULL,3,1
1389791,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389796,40,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,0
1389797,276,2,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,1
1389798,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389801,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389802,724,4,2/24/2005,20050224,20050225,20050225,NULL,NULL,NULL,1,1
1389805,724,4,2/24/2005,20050224,20050224,20050224,20050301,20050504,20050811,1,1
1389806,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,1,1
1389808,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389809,40,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389811,276,2,2/24/2005,20050901,20050901,20050901,NULL,NULL,NULL,3,1
1389813,276,2,2/24/2005,20050909,20050909,20050909,NULL,NULL,NULL,3,0
1389814,56,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389816,276,2,2/24/2005,20050430,20050501,20050501,NULL,NULL,NULL,3,0
1389817,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389818,276,2,2/24/2005,20050303,20050303,20050303,NULL,NULL,NULL,3,1
1389819,300,8,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,14,1
1389820,276,2,2/24/2005,20050307,20050307,20050307,NULL,NULL,NULL,3,1
1389821,380,3,2/24/2005,20050624,20050624,20050624,NULL,NULL,NULL,1,1
1389823,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389824,276,2,2/24/2005,20050226,20050226,20050226,NULL,NULL,NULL,3,1
1389825,792,7,2/24/2005,20050308,20050308,20050308,NULL,NULL,NULL,9,1
1389826,276,2,2/24/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,1
1389827,724,4,2/24/2005,20050301,20050318,20050318,NULL,NULL,NULL,1,1
1389828,792,7,2/24/2005,20050225,20050228,20050228,NULL,NULL,NULL,9,1
1389830,616,9,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,0
1389831,616,9,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,1,1
1389834,276,2,2/24/2005,20050304,20050306,20050306,NULL,NULL,NULL,3,0
1389836,276,2,2/24/2005,20050228,20050304,20050304,NULL,NULL,NULL,3,1
1389838,276,2,2/24/2005,20050304,20050304,20050304,NULL,NULL,NULL,3,1
1389839,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,0
1389840,276,2,2/24/2005,20050825,20050827,20050827,NULL,NULL,NULL,3,0
1389844,276,2,2/24/2005,20050224,20050225,20050225,NULL,NULL,NULL,1,1
1389847,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389848,276,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1389849,616,9,2/24/2005,20050228,20050225,20050228,20050225,NULL,NULL,1,1
1389850,705,1,2/24/2005,20050227,20050227,20050227,NULL,NULL,NULL,1,1
1389851,792,7,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,9,1
1389852,276,2,2/24/2005,20050307,20050323,20050323,NULL,NULL,NULL,3,1
1389853,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389854,40,2,2/24/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1389855,276,2,2/24/2005,20050301,20050304,20050304,NULL,NULL,NULL,3,1
1389857,276,2,2/24/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1389859,276,2,2/24/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,1
